Fecha,Departamento,Localidad,Confirmados,Descartados,En estudio,Notificaciones
2020-11-01T00:00:00-03:00,San Martín,COLONIA BELGRANO,2,0,0,2
2020-11-01T00:00:00-03:00,San Martín,EL TREBOL,152,0,0,152
2020-11-01T00:00:00-03:00,San Martín,LANDETA,8,0,0,8
2020-11-01T00:00:00-03:00,San Martín,LAS BANDURRIAS,2,0,0,2
2020-11-01T00:00:00-03:00,San Martín,LAS PETACAS,2,0,0,2
2020-11-01T00:00:00-03:00,San Martín,LOS CARDOS,24,0,0,24
2020-11-01T00:00:00-03:00,San Martín,MARIA SUSANA,28,0,0,28
2020-11-01T00:00:00-03:00,San Martín,PIAMONTE,148,0,0,148
2020-11-01T00:00:00-03:00,San Martín,SAN JORGE,285,0,0,285
2020-11-01T00:00:00-03:00,San Martín,SAN MARTIN DE LAS ESCOBAS,32,0,0,32
2020-11-01T00:00:00-03:00,San Martín,SASTRE,38,0,0,38
2020-11-01T00:00:00-03:00,San Martín,TRAILL,3,0,0,3
2020-11-01T00:00:00-03:00,Vera,CALCHAQUI,26,0,0,26
2020-11-01T00:00:00-03:00,Vera,ESPIN,1,0,0,1
2020-11-01T00:00:00-03:00,Vera,FORTIN OLMOS,8,0,0,8
2020-11-01T00:00:00-03:00,Vera,GARABATO,3,0,0,3
2020-11-01T00:00:00-03:00,Vera,GOLONDRINA,3,0,0,3
2020-11-01T00:00:00-03:00,Vera,INTIYACO,8,0,0,8
2020-11-01T00:00:00-03:00,Vera,LA GALLARETA,11,0,0,11
2020-11-01T00:00:00-03:00,Vera,LOS AMORES,1,0,0,1
2020-11-01T00:00:00-03:00,Vera,MARGARITA,81,0,0,81
2020-11-01T00:00:00-03:00,Vera,TARTAGAL,1,0,0,1
2020-11-01T00:00:00-03:00,Vera,TOBA,2,0,0,2
2020-11-01T00:00:00-03:00,Vera,VERA,116,0,0,116
2020-10-31T00:00:00-03:00,9 de Julio,ANTONIO PINI,2,0,0,2
2020-10-31T00:00:00-03:00,9 de Julio,GREGORIA PEREZ DE DENIS,2,0,0,2
2020-10-31T00:00:00-03:00,9 de Julio,LOGROÑO,2,0,0,2
2020-10-31T00:00:00-03:00,9 de Julio,POZO BORRADO,5,0,0,5
2020-10-31T00:00:00-03:00,9 de Julio,SANTA MARGARITA,2,0,0,2
2020-10-31T00:00:00-03:00,9 de Julio,TOSTADO,157,0,0,157
2020-10-31T00:00:00-03:00,9 de Julio,VILLA MINETTI,28,0,0,28
2020-10-31T00:00:00-03:00,Belgrano,ARMSTRONG,285,0,0,285
2020-10-31T00:00:00-03:00,Belgrano,BOUQUET,23,0,0,23
2020-10-31T00:00:00-03:00,Belgrano,LAS PAREJAS,545,0,0,545
2020-10-31T00:00:00-03:00,Belgrano,LAS ROSAS,339,0,0,339
2020-10-31T00:00:00-03:00,Belgrano,MONTES DE OCA,45,0,0,45
2020-10-31T00:00:00-03:00,Belgrano,TORTUGAS,13,0,0,13
2020-10-31T00:00:00-03:00,Caseros,AREQUITO,284,0,0,284
2020-10-31T00:00:00-03:00,Caseros,ARTEAGA,109,0,0,109
2020-10-31T00:00:00-03:00,Caseros,BERAVEBU,36,0,0,36
2020-10-31T00:00:00-03:00,Caseros,BIGAND,89,0,0,89
2020-10-31T00:00:00-03:00,Caseros,CASILDA,2211,0,0,2211
2020-10-31T00:00:00-03:00,Caseros,CHABAS,385,0,0,385
2020-10-31T00:00:00-03:00,Caseros,CHAÑAR LADEADO,285,0,0,285
2020-10-31T00:00:00-03:00,Caseros,GODEKEN,104,0,0,104
2020-10-31T00:00:00-03:00,Caseros,LOS MOLINOS,90,0,0,90
2020-10-31T00:00:00-03:00,Caseros,LOS QUIRQUINCHOS,47,0,0,47
2020-10-31T00:00:00-03:00,Caseros,SANFORD,56,0,0,56
2020-10-31T00:00:00-03:00,Caseros,SAN JOSE DE LA ESQUINA,94,0,0,94
2020-10-31T00:00:00-03:00,Caseros,VILLADA,23,0,0,23
2020-10-31T00:00:00-03:00,Castellanos,ALDAO,19,0,0,19
2020-10-31T00:00:00-03:00,Castellanos,ANGELICA,5,0,0,5
2020-10-31T00:00:00-03:00,Castellanos,ATALIVA,38,0,0,38
2020-10-31T00:00:00-03:00,Castellanos,AURELIA,1,0,0,1
2020-10-31T00:00:00-03:00,Castellanos,BAUER Y SIGEL,2,0,0,2
2020-10-31T00:00:00-03:00,Castellanos,BELLA ITALIA,43,0,0,43
2020-10-31T00:00:00-03:00,Castellanos,COLONIA MARGARITA,1,0,0,1
2020-10-31T00:00:00-03:00,Castellanos,COLONIA RAQUEL,2,0,0,2
2020-10-31T00:00:00-03:00,Castellanos,CORONEL FRAGA,9,0,0,9
2020-10-31T00:00:00-03:00,Castellanos,EGUSQUIZA,1,0,0,1
2020-10-31T00:00:00-03:00,Castellanos,ESMERALDA,11,0,0,11
2020-10-31T00:00:00-03:00,Castellanos,ESTACION CLUCELLAS,4,0,0,4
2020-10-31T00:00:00-03:00,Castellanos,ESTACION SAGUIER,1,0,0,1
2020-10-31T00:00:00-03:00,Castellanos,EUSEBIA Y CAROLINA,3,0,0,3
2020-10-31T00:00:00-03:00,Castellanos,FRONTERA,105,0,0,105
2020-10-31T00:00:00-03:00,Castellanos,GARIBALDI,2,0,0,2
2020-10-31T00:00:00-03:00,Castellanos,HUMBERTO PRIMO,102,0,0,102
2020-10-31T00:00:00-03:00,Castellanos,JOSEFINA,12,0,0,12
2020-10-31T00:00:00-03:00,Castellanos,LEHMANN,67,0,0,67
2020-10-31T00:00:00-03:00,Castellanos,MARIA JUANA,28,0,0,28
2020-10-31T00:00:00-03:00,Castellanos,PLAZA CLUCELLAS,12,0,0,12
2020-10-31T00:00:00-03:00,Castellanos,PRESIDENTE ROCA,8,0,0,8
2020-10-31T00:00:00-03:00,Castellanos,RAFAELA,3403,0,0,3403
2020-10-31T00:00:00-03:00,Castellanos,RAMONA,49,0,0,49
2020-10-31T00:00:00-03:00,Castellanos,SAN ANTONIO,7,0,0,7
2020-10-31T00:00:00-03:00,Castellanos,SANTA CLARA DE SAGUIER,4,0,0,4
2020-10-31T00:00:00-03:00,Castellanos,SAN VICENTE,68,0,0,68
2020-10-31T00:00:00-03:00,Castellanos,SUNCHALES,659,0,0,659
2020-10-31T00:00:00-03:00,Castellanos,SUSANA,26,0,0,26
2020-10-31T00:00:00-03:00,Castellanos,TACURAL,19,0,0,19
2020-10-31T00:00:00-03:00,Castellanos,VILA,11,0,0,11
2020-10-31T00:00:00-03:00,Castellanos,VILLA SAN JOSE,3,0,0,3
2020-10-31T00:00:00-03:00,Castellanos,VIRGINIA,3,0,0,3
2020-10-31T00:00:00-03:00,Castellanos,ZENON PEREYRA,7,0,0,7
2020-10-31T00:00:00-03:00,Constitución,ALCORTA,107,0,0,107
2020-10-31T00:00:00-03:00,Constitución,BOMBAL,216,0,0,216
2020-10-31T00:00:00-03:00,Constitución,CAÑADA RICA,9,0,0,9
2020-10-31T00:00:00-03:00,Constitución,CEPEDA,6,0,0,6
2020-10-31T00:00:00-03:00,Constitución,EMPALME VILLA CONSTITUCION,329,0,0,329
2020-10-31T00:00:00-03:00,Constitución,GENERAL GELLY,6,0,0,6
2020-10-31T00:00:00-03:00,Constitución,GODOY,13,0,0,13
2020-10-31T00:00:00-03:00,Constitución,JUAN B. MOLINA,3,0,0,3
2020-10-31T00:00:00-03:00,Constitución,JUNCAL,18,0,0,18
2020-10-31T00:00:00-03:00,Constitución,LA VANGUARDIA,15,0,0,15
2020-10-31T00:00:00-03:00,Constitución,MAXIMO PAZ,100,0,0,100
2020-10-31T00:00:00-03:00,Constitución,PAVON,104,0,0,104
2020-10-31T00:00:00-03:00,Constitución,PAVON ARRIBA,70,0,0,70
2020-10-31T00:00:00-03:00,Constitución,PEYRANO,10,0,0,10
2020-10-31T00:00:00-03:00,Constitución,RUEDA,11,0,0,11
2020-10-31T00:00:00-03:00,Constitución,SANTA TERESA,48,0,0,48
2020-10-31T00:00:00-03:00,Constitución,SARGENTO CABRAL,29,0,0,29
2020-10-31T00:00:00-03:00,Constitución,THEOBALD,16,0,0,16
2020-10-31T00:00:00-03:00,Constitución,VILLA CONSTITUCION,1826,0,0,1826
2020-10-31T00:00:00-03:00,Garay,CAMPO DEL MEDIO,5,0,0,5
2020-10-31T00:00:00-03:00,Garay,CAYASTA,26,0,0,26
2020-10-31T00:00:00-03:00,Garay,COLONIA MASCIAS,2,0,0,2
2020-10-31T00:00:00-03:00,Garay,HELVECIA,90,0,0,90
2020-10-31T00:00:00-03:00,Garay,SANTA ROSA DE CALCHINES,67,0,0,67
2020-10-31T00:00:00-03:00,General López,AMENABAR,26,0,0,26
2020-10-31T00:00:00-03:00,General López,CAFFERATA,11,0,0,11
2020-10-31T00:00:00-03:00,General López,CAÑADA DEL UCLE,26,0,0,26
2020-10-31T00:00:00-03:00,General López,CARMEN,51,0,0,51
2020-10-31T00:00:00-03:00,General López,CARRERAS,94,0,0,94
2020-10-31T00:00:00-03:00,General López,CHAPUY,19,0,0,19
2020-10-31T00:00:00-03:00,General López,CHOVET,27,0,0,27
2020-10-31T00:00:00-03:00,General López,CHRISTOPHERSEN,8,0,0,8
2020-10-31T00:00:00-03:00,General López,DIEGO DE ALVEAR,2,0,0,2
2020-10-31T00:00:00-03:00,General López,ELORTONDO,174,0,0,174
2020-10-31T00:00:00-03:00,General López,FIRMAT,612,0,0,612
2020-10-31T00:00:00-03:00,General López,HUGHES,282,0,0,282
2020-10-31T00:00:00-03:00,General López,LABORDEBOY,46,0,0,46
2020-10-31T00:00:00-03:00,General López,LA CHISPA,22,0,0,22
2020-10-31T00:00:00-03:00,General López,LAZZARINO,5,0,0,5
2020-10-31T00:00:00-03:00,General López,MAGGIOLO,89,0,0,89
2020-10-31T00:00:00-03:00,General López,MARIA TERESA,26,0,0,26
2020-10-31T00:00:00-03:00,General López,MELINCUE,102,0,0,102
2020-10-31T00:00:00-03:00,General López,MIGUEL TORRES,9,0,0,9
2020-10-31T00:00:00-03:00,General López,MURPHY,136,0,0,136
2020-10-31T00:00:00-03:00,General López,RUFINO,228,0,0,228
2020-10-31T00:00:00-03:00,General López,SANCTI SPIRITU,89,0,0,89
2020-10-31T00:00:00-03:00,General López,SAN EDUARDO,27,0,0,27
2020-10-31T00:00:00-03:00,General López,SAN FRANCISCO DE SANTA FE,14,0,0,14
2020-10-31T00:00:00-03:00,General López,SAN GREGORIO,23,0,0,23
2020-10-31T00:00:00-03:00,General López,SANTA ISABEL,283,0,0,283
2020-10-31T00:00:00-03:00,General López,TEODELINA,286,0,0,286
2020-10-31T00:00:00-03:00,General López,VENADO TUERTO,4484,0,0,4484
2020-10-31T00:00:00-03:00,General López,VILLA CAÑAS,380,0,0,380
2020-10-31T00:00:00-03:00,General López,WHEELWRIGHT,200,0,0,200
2020-10-31T00:00:00-03:00,General Obligado,ARROYO CEIBAL,1,0,0,1
2020-10-31T00:00:00-03:00,General Obligado,AVELLANEDA,121,0,0,121
2020-10-31T00:00:00-03:00,General Obligado,EL ARAZA,2,0,0,2
2020-10-31T00:00:00-03:00,General Obligado,EL CARMEN DE AVELLANEDA,13,0,0,13
2020-10-31T00:00:00-03:00,General Obligado,EL RABON,1,0,0,1
2020-10-31T00:00:00-03:00,General Obligado,FLORENCIA,29,0,0,29
2020-10-31T00:00:00-03:00,General Obligado,GUADALUPE NORTE,3,0,0,3
2020-10-31T00:00:00-03:00,General Obligado,INGENIERO CHANOURDIE,1,0,0,1
2020-10-31T00:00:00-03:00,General Obligado,LA HORTENSIA,2,0,0,2
2020-10-31T00:00:00-03:00,General Obligado,LA SARITA,1,0,0,1
2020-10-31T00:00:00-03:00,General Obligado,LAS GARZAS,2,0,0,2
2020-10-31T00:00:00-03:00,General Obligado,LAS TOSCAS,47,0,0,47
2020-10-31T00:00:00-03:00,General Obligado,MALABRIGO,68,0,0,68
2020-10-31T00:00:00-03:00,General Obligado,RECONQUISTA,382,0,0,382
2020-10-31T00:00:00-03:00,General Obligado,SAN ANTONIO DE OBLIGADO,5,0,0,5
2020-10-31T00:00:00-03:00,General Obligado,TACUARENDI,6,0,0,6
2020-10-31T00:00:00-03:00,General Obligado,VILLA ADELA,2,0,0,2
2020-10-31T00:00:00-03:00,General Obligado,VILLA ANA,5,0,0,5
2020-10-31T00:00:00-03:00,General Obligado,VILLA GUILLERMINA,10,0,0,10
2020-10-31T00:00:00-03:00,General Obligado,VILLA OCAMPO,138,0,0,138
2020-10-31T00:00:00-03:00,Iriondo,BUSTINZA,9,0,0,9
2020-10-31T00:00:00-03:00,Iriondo,CAÑADA DE GOMEZ,871,0,0,871
2020-10-31T00:00:00-03:00,Iriondo,CARRIZALES,34,0,0,34
2020-10-31T00:00:00-03:00,Iriondo,CLASON,5,0,0,5
2020-10-31T00:00:00-03:00,Iriondo,CORREA,81,0,0,81
2020-10-31T00:00:00-03:00,Iriondo,LUCIO V. LOPEZ,7,0,0,7
2020-10-31T00:00:00-03:00,Iriondo,OLIVEROS,94,0,0,94
2020-10-31T00:00:00-03:00,Iriondo,PUEBLO ANDINO,70,0,0,70
2020-10-31T00:00:00-03:00,Iriondo,SALTO GRANDE,78,0,0,78
2020-10-31T00:00:00-03:00,Iriondo,SERODINO,117,0,0,117
2020-10-31T00:00:00-03:00,Iriondo,TOTORAS,244,0,0,244
2020-10-31T00:00:00-03:00,Iriondo,VILLA ELOISA,233,0,0,233
2020-10-31T00:00:00-03:00,Iriondo,VILLA LA RIVERA – OLIVEROS,1,0,0,1
2020-10-31T00:00:00-03:00,Iriondo,VILLA LA RIVERA - PUEBLO ANDINO,2,0,0,2
2020-10-31T00:00:00-03:00,La Capital,ANGEL GALLARDO,55,0,0,55
2020-10-31T00:00:00-03:00,La Capital,AROMOS,1,0,0,1
2020-10-31T00:00:00-03:00,La Capital,ARROYO AGUIAR,22,0,0,22
2020-10-31T00:00:00-03:00,La Capital,ARROYO LEYES,55,0,0,55
2020-10-31T00:00:00-03:00,La Capital,CABAL,4,0,0,4
2020-10-31T00:00:00-03:00,La Capital,CANDIOTI,15,0,0,15
2020-10-31T00:00:00-03:00,La Capital,COLASTINE NORTE,4,0,0,4
2020-10-31T00:00:00-03:00,La Capital,EMILIA,17,0,0,17
2020-10-31T00:00:00-03:00,La Capital,LAGUNA PAIVA,198,0,0,198
2020-10-31T00:00:00-03:00,La Capital,LLAMBI CAMPBELL,36,0,0,36
2020-10-31T00:00:00-03:00,La Capital,MANUCHO,1,0,0,1
2020-10-31T00:00:00-03:00,La Capital,MONTE VERA,263,0,0,263
2020-10-31T00:00:00-03:00,La Capital,NELSON,93,0,0,93
2020-10-31T00:00:00-03:00,La Capital,RECREO,373,0,0,373
2020-10-31T00:00:00-03:00,La Capital,RINCON DE AVILA,3,0,0,3
2020-10-31T00:00:00-03:00,La Capital,RINCON NORTE,4,0,0,4
2020-10-31T00:00:00-03:00,La Capital,RINCON POTRERO,1,0,0,1
2020-10-31T00:00:00-03:00,La Capital,SAN JOSE DEL RINCON,188,0,0,188
2020-10-31T00:00:00-03:00,La Capital,SANTA FE,9726,0,0,9726
2020-10-31T00:00:00-03:00,La Capital,SANTO TOME,1442,0,0,1442
2020-10-31T00:00:00-03:00,La Capital,SAUCE VIEJO,270,0,0,270
2020-10-31T00:00:00-03:00,Las Colonias,CAVOUR,2,0,0,2
2020-10-31T00:00:00-03:00,Las Colonias,COLONIA SAN JOSE,1,0,0,1
2020-10-31T00:00:00-03:00,Las Colonias,CULULU,1,0,0,1
2020-10-31T00:00:00-03:00,Las Colonias,ELISA,6,0,0,6
2020-10-31T00:00:00-03:00,Las Colonias,ESPERANZA,1060,0,0,1060
2020-10-31T00:00:00-03:00,Las Colonias,FELICIA,11,0,0,11
2020-10-31T00:00:00-03:00,Las Colonias,FRANCK,138,0,0,138
2020-10-31T00:00:00-03:00,Las Colonias,GRUTLY,3,0,0,3
2020-10-31T00:00:00-03:00,Las Colonias,GRUTLY NORTE,1,0,0,1
2020-10-31T00:00:00-03:00,Las Colonias,HIPATIA,1,0,0,1
2020-10-31T00:00:00-03:00,Las Colonias,HUMBOLDT,125,0,0,125
2020-10-31T00:00:00-03:00,Las Colonias,LA PELADA,5,0,0,5
2020-10-31T00:00:00-03:00,Las Colonias,LAS TUNAS,3,0,0,3
2020-10-31T00:00:00-03:00,Las Colonias,MARIA LUISA,6,0,0,6
2020-10-31T00:00:00-03:00,Las Colonias,MATILDE,5,0,0,5
2020-10-31T00:00:00-03:00,Las Colonias,PILAR,67,0,0,67
2020-10-31T00:00:00-03:00,Las Colonias,PROGRESO,32,0,0,32
2020-10-31T00:00:00-03:00,Las Colonias,PROVIDENCIA,4,0,0,4
2020-10-31T00:00:00-03:00,Las Colonias,PUJATO NORTE,4,0,0,4
2020-10-31T00:00:00-03:00,Las Colonias,SAN AGUSTIN,5,0,0,5
2020-10-31T00:00:00-03:00,Las Colonias,SAN CARLOS CENTRO,112,0,0,112
2020-10-31T00:00:00-03:00,Las Colonias,SAN CARLOS NORTE,14,0,0,14
2020-10-31T00:00:00-03:00,Las Colonias,SAN CARLOS SUD,17,0,0,17
2020-10-31T00:00:00-03:00,Las Colonias,SAN JERONIMO NORTE,113,0,0,113
2020-10-31T00:00:00-03:00,Las Colonias,SANTA CLARA DE BUENA VISTA,11,0,0,11
2020-10-31T00:00:00-03:00,Las Colonias,SANTO DOMINGO,28,0,0,28
2020-10-31T00:00:00-03:00,Las Colonias,SA PEREYRA,4,0,0,4
2020-10-31T00:00:00-03:00,Las Colonias,SARMIENTO,4,0,0,4
2020-10-31T00:00:00-03:00,Rosario,ACEBAL,232,0,0,232
2020-10-31T00:00:00-03:00,Rosario,ALBARELLOS,3,0,0,3
2020-10-31T00:00:00-03:00,Rosario,ALVAREZ,192,0,0,192
2020-10-31T00:00:00-03:00,Rosario,ALVEAR,200,0,0,200
2020-10-31T00:00:00-03:00,Rosario,ARMINDA,6,0,0,6
2020-10-31T00:00:00-03:00,Rosario,ARROYO SECO,546,0,0,546
2020-10-31T00:00:00-03:00,Rosario,CARMEN DEL SAUCE,12,0,0,12
2020-10-31T00:00:00-03:00,Rosario,CORONEL AGUIRRE,1,0,0,1
2020-10-31T00:00:00-03:00,Rosario,CORONEL BOGADO,45,0,0,45
2020-10-31T00:00:00-03:00,Rosario,CORONEL RODOLFO S. DOMINGUEZ,9,0,0,9
2020-10-31T00:00:00-03:00,Rosario,FIGHIERA,112,0,0,112
2020-10-31T00:00:00-03:00,Rosario,FUNES,1022,0,0,1022
2020-10-31T00:00:00-03:00,Rosario,GENERAL LAGOS,143,0,0,143
2020-10-31T00:00:00-03:00,Rosario,GRANADERO BAIGORRIA,1417,0,0,1417
2020-10-31T00:00:00-03:00,Rosario,IBARLUCEA,180,0,0,180
2020-10-31T00:00:00-03:00,Rosario,LA CAROLINA,5,0,0,5
2020-10-31T00:00:00-03:00,Rosario,PEREZ,1181,0,0,1181
2020-10-31T00:00:00-03:00,Rosario,PIÑERO,58,0,0,58
2020-10-31T00:00:00-03:00,Rosario,PUEBLO ESTHER,303,0,0,303
2020-10-31T00:00:00-03:00,Rosario,PUEBLO MUÑOZ,4,0,0,4
2020-10-31T00:00:00-03:00,Rosario,PUEBLO URANGA,5,0,0,5
2020-10-31T00:00:00-03:00,Rosario,PUERTO ARROYO SECO,2,0,0,2
2020-10-31T00:00:00-03:00,Rosario,ROSARIO,48680,0,0,48680
2020-10-31T00:00:00-03:00,Rosario,SOLDINI,254,0,0,254
2020-10-31T00:00:00-03:00,Rosario,VILLA AMELIA,44,0,0,44
2020-10-31T00:00:00-03:00,Rosario,VILLA GOBERNADOR GALVEZ,3429,0,0,3429
2020-10-31T00:00:00-03:00,Rosario,ZAVALLA,345,0,0,345
2020-10-31T00:00:00-03:00,San Cristóbal,AMBROSETTI,2,0,0,2
2020-10-31T00:00:00-03:00,San Cristóbal,ARRUFO,13,0,0,13
2020-10-31T00:00:00-03:00,San Cristóbal,CERES,165,0,0,165
2020-10-31T00:00:00-03:00,San Cristóbal,COLONIA ROSA,1,0,0,1
2020-10-31T00:00:00-03:00,San Cristóbal,HERSILIA,8,0,0,8
2020-10-31T00:00:00-03:00,San Cristóbal,LA RUBIA,1,0,0,1
2020-10-31T00:00:00-03:00,San Cristóbal,MOISES VILLE,12,0,0,12
2020-10-31T00:00:00-03:00,San Cristóbal,SAN CRISTOBAL,63,0,0,63
2020-10-31T00:00:00-03:00,San Cristóbal,SAN GUILLERMO,7,0,0,7
2020-10-31T00:00:00-03:00,San Cristóbal,SOLEDAD,2,0,0,2
2020-10-31T00:00:00-03:00,San Cristóbal,SUARDI,36,0,0,36
2020-10-31T00:00:00-03:00,San Cristóbal,VILLA SARALEGUI,1,0,0,1
2020-10-31T00:00:00-03:00,San Cristóbal,VILLA TRINIDAD,13,0,0,13
2020-10-31T00:00:00-03:00,San Javier,ALEJANDRA,5,0,0,5
2020-10-31T00:00:00-03:00,San Javier,CACIQUE ARIACAIQUIN,1,0,0,1
2020-10-31T00:00:00-03:00,San Javier,LA BRAVA,1,0,0,1
2020-10-31T00:00:00-03:00,San Javier,ROMANG,3,0,0,3
2020-10-31T00:00:00-03:00,San Javier,SAN JAVIER,129,0,0,129
2020-10-31T00:00:00-03:00,San Jerónimo,AROCENA,24,0,0,24
2020-10-31T00:00:00-03:00,San Jerónimo,BARRANCAS,89,0,0,89
2020-10-31T00:00:00-03:00,San Jerónimo,BERNARDO DE IRIGOYEN,1,0,0,1
2020-10-31T00:00:00-03:00,San Jerónimo,CENTENO,13,0,0,13
2020-10-31T00:00:00-03:00,San Jerónimo,CORONDA,397,0,0,397
2020-10-31T00:00:00-03:00,San Jerónimo,DESVIO ARIJON,67,0,0,67
2020-10-31T00:00:00-03:00,San Jerónimo,DIAZ,4,0,0,4
2020-10-31T00:00:00-03:00,San Jerónimo,GABOTO,24,0,0,24
2020-10-31T00:00:00-03:00,San Jerónimo,GALVEZ,533,0,0,533
2020-10-31T00:00:00-03:00,San Jerónimo,GESSLER,11,0,0,11
2020-10-31T00:00:00-03:00,San Jerónimo,IRIGOYEN,15,0,0,15
2020-10-31T00:00:00-03:00,San Jerónimo,LARRECHEA,12,0,0,12
2020-10-31T00:00:00-03:00,San Jerónimo,LOPEZ,13,0,0,13
2020-10-31T00:00:00-03:00,San Jerónimo,MACIEL,145,0,0,145
2020-10-31T00:00:00-03:00,San Jerónimo,MONJE,22,0,0,22
2020-10-31T00:00:00-03:00,San Jerónimo,PUEBLO IRIGOYEN,14,0,0,14
2020-10-31T00:00:00-03:00,San Jerónimo,PUERTO ARAGON,1,0,0,1
2020-10-31T00:00:00-03:00,San Jerónimo,SAN EUGENIO,2,0,0,2
2020-10-31T00:00:00-03:00,San Jerónimo,SAN FABIAN,33,0,0,33
2020-10-31T00:00:00-03:00,San Jerónimo,SAN GENARO,118,0,0,118
2020-10-31T00:00:00-03:00,San Justo,ANGELONI,1,0,0,1
2020-10-31T00:00:00-03:00,San Justo,CAYASTACITO,4,0,0,4
2020-10-31T00:00:00-03:00,San Justo,COLONIA DOLORES,1,0,0,1
2020-10-31T00:00:00-03:00,San Justo,GOBERNADOR CRESPO,46,0,0,46
2020-10-31T00:00:00-03:00,San Justo,LA CRIOLLA,6,0,0,6
2020-10-31T00:00:00-03:00,San Justo,MARCELINO ESCALADA,1,0,0,1
2020-10-31T00:00:00-03:00,San Justo,NARE,4,0,0,4
2020-10-31T00:00:00-03:00,San Justo,PEDRO GOMEZ CELLO,4,0,0,4
2020-10-31T00:00:00-03:00,San Justo,SAN JUSTO,152,0,0,152
2020-10-31T00:00:00-03:00,San Justo,SAN MARTIN NORTE,3,0,0,3
2020-10-31T00:00:00-03:00,San Justo,VERA Y PINTADO,4,0,0,4
2020-10-31T00:00:00-03:00,San Justo,VIDELA,15,0,0,15
2020-10-31T00:00:00-03:00,San Lorenzo,ALDAO,25,0,0,25
2020-10-31T00:00:00-03:00,San Lorenzo,CAPITAN BERMUDEZ,882,0,0,882
2020-10-31T00:00:00-03:00,San Lorenzo,CARCARAÑA,646,0,0,646
2020-10-31T00:00:00-03:00,San Lorenzo,CORONEL ARNOLD,37,0,0,37
2020-10-31T00:00:00-03:00,San Lorenzo,FRAY LUIS BELTRAN,599,0,0,599
2020-10-31T00:00:00-03:00,San Lorenzo,FUENTES,76,0,0,76
2020-10-31T00:00:00-03:00,San Lorenzo,LUIS PALACIOS,26,0,0,26
2020-10-31T00:00:00-03:00,San Lorenzo,PUERTO GENERAL SAN MARTIN,605,0,0,605
2020-10-31T00:00:00-03:00,San Lorenzo,PUJATO,136,0,0,136
2020-10-31T00:00:00-03:00,San Lorenzo,RICARDONE,161,0,0,161
2020-10-31T00:00:00-03:00,San Lorenzo,ROLDAN,788,0,0,788
2020-10-31T00:00:00-03:00,San Lorenzo,SAN JERONIMO SUD,98,0,0,98
2020-10-31T00:00:00-03:00,San Lorenzo,SAN LORENZO,1903,0,0,1903
2020-10-31T00:00:00-03:00,San Lorenzo,TIMBUES,168,0,0,168
2020-10-31T00:00:00-03:00,San Lorenzo,VILLA MUGUETA,26,0,0,26
2020-10-31T00:00:00-03:00,San Martín,CAÑADA ROSQUIN,141,0,0,141
2020-10-31T00:00:00-03:00,San Martín,CARLOS PELLEGRINI,236,0,0,236
2020-10-31T00:00:00-03:00,San Martín,CASAS,6,0,0,6
2020-10-31T00:00:00-03:00,San Martín,COLONIA BELGRANO,2,0,0,2
2020-10-31T00:00:00-03:00,San Martín,EL TREBOL,152,0,0,152
2020-10-31T00:00:00-03:00,San Martín,LANDETA,8,0,0,8
2020-10-31T00:00:00-03:00,San Martín,LAS BANDURRIAS,2,0,0,2
2020-10-31T00:00:00-03:00,San Martín,LAS PETACAS,2,0,0,2
2020-10-31T00:00:00-03:00,San Martín,LOS CARDOS,20,0,0,20
2020-10-31T00:00:00-03:00,San Martín,MARIA SUSANA,28,0,0,28
2020-10-31T00:00:00-03:00,San Martín,PIAMONTE,148,0,0,148
2020-10-31T00:00:00-03:00,San Martín,SAN JORGE,277,0,0,277
2020-10-31T00:00:00-03:00,San Martín,SAN MARTIN DE LAS ESCOBAS,32,0,0,32
2020-10-31T00:00:00-03:00,San Martín,SASTRE,38,0,0,38
2020-10-31T00:00:00-03:00,San Martín,TRAILL,3,0,0,3
2020-10-31T00:00:00-03:00,Vera,CALCHAQUI,25,0,0,25
2020-10-31T00:00:00-03:00,Vera,ESPIN,1,0,0,1
2020-10-31T00:00:00-03:00,Vera,FORTIN OLMOS,7,0,0,7
2020-10-31T00:00:00-03:00,Vera,GARABATO,3,0,0,3
2020-10-31T00:00:00-03:00,Vera,GOLONDRINA,1,0,0,1
2020-10-31T00:00:00-03:00,Vera,INTIYACO,8,0,0,8
2020-10-31T00:00:00-03:00,Vera,LA GALLARETA,11,0,0,11
2020-10-31T00:00:00-03:00,Vera,LOS AMORES,1,0,0,1
2020-10-31T00:00:00-03:00,Vera,MARGARITA,81,0,0,81
2020-10-31T00:00:00-03:00,Vera,TARTAGAL,1,0,0,1
2020-10-31T00:00:00-03:00,Vera,TOBA,2,0,0,2
2020-10-31T00:00:00-03:00,Vera,VERA,115,0,0,115
2020-10-30T00:00:00-03:00,9 de Julio,ANTONIO PINI,2,0,0,2
2020-10-30T00:00:00-03:00,9 de Julio,GATO COLORADO,0,3,0,3
2020-10-30T00:00:00-03:00,9 de Julio,GREGORIA PEREZ DE DENIS,2,5,0,7
2020-10-30T00:00:00-03:00,9 de Julio,LOGROÑO,2,3,0,5
2020-10-30T00:00:00-03:00,9 de Julio,MONTEFIORE,0,1,0,1
2020-10-30T00:00:00-03:00,9 de Julio,POZO BORRADO,5,4,0,9
2020-10-30T00:00:00-03:00,9 de Julio,SANTA MARGARITA,2,4,0,6
